user_1,user_2,similarity_score
U0105,U0169,0.0
U0105,U0170,0.25
U0105,U0171,0.429
U0105,U0172,0.0
U0105,U0173,0.111
U0105,U0174,0.111
U0105,U0175,0.25
U0105,U0176,0.429
U0105,U0177,0.25
U0105,U0178,0.0
U0105,U0179,0.111
U0105,U0180,0.111
U0105,U0181,0.111
U0105,U0182,0.25
U0105,U0183,0.111
U0105,U0184,0.111
U0105,U0185,0.111
U0105,U0186,0.429
U0105,U0187,0.25
U0105,U0188,0.0
U0105,U0189,0.0
U0105,U0190,0.25
U0105,U0191,0.0
U0105,U0192,0.111
U0105,U0193,0.0
U0105,U0194,0.0
U0105,U0195,0.429
U0105,U0196,0.25
U0105,U0197,0.111
U0105,U0198,0.0
U0105,U0199,0.111
U0105,U0200,0.0
U0106,U0107,0.25
U0106,U0108,0.111
U0106,U0109,0.0
U0106,U0110,0.0
U0106,U0111,0.429
U0106,U0112,0.0
U0106,U0113,0.25
U0106,U0114,0.0
U0106,U0115,0.429
U0106,U0116,0.111
U0106,U0117,0.429
U0106,U0118,0.0
U0106,U0119,0.111
U0106,U0120,0.25
U0106,U0121,0.25
U0106,U0122,0.111
U0106,U0123,0.25
U0106,U0124,0.111
U0106,U0125,0.111
U0106,U0126,0.111
U0106,U0127,0.25
U0106,U0128,0.25
U0106,U0129,0.0
U0106,U0130,0.429
U0106,U0131,0.25
U0106,U0132,0.25
U0106,U0133,0.25
U0106,U0134,0.0
U0106,U0135,0.111
U0106,U0136,0.0
U0106,U0137,0.111
U0106,U0138,0.0
U0106,U0139,0.0
U0106,U0140,0.111
U0106,U0141,0.0
U0106,U0142,0.111
U0106,U0143,0.25
U0106,U0144,0.111
U0106,U0145,0.0
U0106,U0146,0.111
U0106,U0147,0.111
U0106,U0148,0.0
U0106,U0149,0.25
U0106,U0150,0.111
U0106,U0151,0.111
U0106,U0152,0.111
U0106,U0153,0.111
U0106,U0154,0.25
U0106,U0155,0.25
U0106,U0156,0.111
U0106,U0157,0.111
U0106,U0158,0.0
U0106,U0159,0.0
U0106,U0160,0.0
U0106,U0161,0.111
U0106,U0162,0.25
U0106,U0163,0.25
U0106,U0164,0.25
U0106,U0165,0.111
U0106,U0166,0.111
U0106,U0167,0.0
U0106,U0168,0.25
U0106,U0169,0.111
U0106,U0170,0.111
U0106,U0171,0.429
U0106,U0172,0.25
U0106,U0173,0.0
U0106,U0174,0.0
U0106,U0175,0.111
U0106,U0176,0.111
U0106,U0177,0.111
U0106,U0178,0.429
U0106,U0179,0.111
U0106,U0180,0.111
U0106,U0181,0.0
U0106,U0182,0.0
U0106,U0183,0.111
U0106,U0184,0.0
U0106,U0185,0.111
U0106,U0186,0.0
U0106,U0187,0.111
U0106,U0188,0.111
U0106,U0189,0.0
U0106,U0190,0.0
U0106,U0191,0.111
U0106,U0192,0.25
U0106,U0193,0.111
U0106,U0194,0.25
U0106,U0195,0.429
U0106,U0196,0.25
U0106,U0197,0.111
U0106,U0198,0.111
U0106,U0199,0.25
U0106,U0200,0.111
U0107,U0108,0.429
U0107,U0109,0.0
U0107,U0110,0.0
U0107,U0111,0.111
U0107,U0112,0.0
U0107,U0113,0.25
U0107,U0114,0.0
U0107,U0115,0.25
U0107,U0116,0.25
U0107,U0117,0.429
U0107,U0118,0.111
U0107,U0119,0.25
U0107,U0120,0.0
U0107,U0121,0.111
U0107,U0122,0.111
U0107,U0123,0.667
U0107,U0124,0.25
U0107,U0125,0.111
U0107,U0126,0.111
U0107,U0127,0.25
U0107,U0128,0.111
U0107,U0129,0.111
U0107,U0130,0.0
U0107,U0131,0.429
U0107,U0132,0.111
U0107,U0133,0.429
U0107,U0134,0.0
U0107,U0135,0.0
U0107,U0136,0.111
U0107,U0137,0.0
U0107,U0138,0.25
U0107,U0139,0.111
U0107,U0140,0.0
U0107,U0141,0.25
U0107,U0142,0.25
U0107,U0143,0.111
U0107,U0144,0.0
U0107,U0145,0.0
U0107,U0146,0.25
U0107,U0147,0.0
U0107,U0148,0.111
U0107,U0149,0.25
U0107,U0150,0.0
U0107,U0151,0.25
U0107,U0152,0.25
U0107,U0153,0.25
U0107,U0154,0.111
U0107,U0155,0.111
U0107,U0156,0.25
U0107,U0157,0.0
U0107,U0158,0.25
U0107,U0159,0.0
U0107,U0160,0.25
U0107,U0161,0.25
U0107,U0162,0.429
U0107,U0163,0.111
U0107,U0164,0.429
U0107,U0165,0.111
U0107,U0166,0.111
U0107,U0167,0.111
U0107,U0168,0.25
U0107,U0169,0.0
U0107,U0170,0.111
U0107,U0171,0.25
U0107,U0172,0.25
U0107,U0173,0.111
U0107,U0174,0.111
U0107,U0175,0.25
U0107,U0176,0.25
U0107,U0177,0.25
U0107,U0178,0.25
U0107,U0179,0.111
U0107,U0180,0.111
U0107,U0181,0.0
U0107,U0182,0.111
U0107,U0183,0.0
U0107,U0184,0.111
U0107,U0185,0.111
U0107,U0186,0.25
U0107,U0187,0.429
U0107,U0188,0.111
U0107,U0189,0.0
U0107,U0190,0.25
U0107,U0191,0.25
U0107,U0192,0.25
U0107,U0193,0.25
U0107,U0194,0.111
U0107,U0195,0.111
U0107,U0196,0.0
U0107,U0197,0.0
U0107,U0198,0.0
U0107,U0199,0.111
U0107,U0200,0.0
U0108,U0109,0.0
U0108,U0110,0.0
U0108,U0111,0.111
U0108,U0112,0.111
U0108,U0113,0.111
U0108,U0114,0.111
U0108,U0115,0.0
U0108,U0116,0.25
U0108,U0117,0.111
U0108,U0118,0.25
U0108,U0119,0.25
U0108,U0120,0.25
U0108,U0121,0.111
U0108,U0122,0.111
U0108,U0123,0.429
U0108,U0124,0.25
U0108,U0125,0.111
U0108,U0126,0.111
U0108,U0127,0.25
U0108,U0128,0.25
U0108,U0129,0.111
U0108,U0130,0.0
U0108,U0131,0.25
U0108,U0132,0.111
U0108,U0133,0.429
U0108,U0134,0.0
U0108,U0135,0.0
U0108,U0136,0.111
U0108,U0137,0.111
U0108,U0138,0.25
U0108,U0139,0.25
U0108,U0140,0.0
U0108,U0141,0.111
U0108,U0142,0.111
U0108,U0143,0.111
U0108,U0144,0.0
U0108,U0145,0.111
U0108,U0146,0.111
U0108,U0147,0.111
U0108,U0148,0.25
U0108,U0149,0.429
U0108,U0150,0.0
U0108,U0151,0.25
U0108,U0152,0.25
U0108,U0153,0.111
U0108,U0154,0.0
U0108,U0155,0.111
U0108,U0156,0.111
U0108,U0157,0.111
U0108,U0158,0.25
U0108,U0159,0.0
U0108,U0160,0.25
U0108,U0161,0.111
U0108,U0162,0.25
U0108,U0163,0.0
U0108,U0164,0.667
U0108,U0165,0.25
U0108,U0166,0.0
U0108,U0167,0.111
U0108,U0168,0.0
U0108,U0169,0.111
U0108,U0170,0.111
U0108,U0171,0.0
U0108,U0172,0.25
U0108,U0173,0.0
U0108,U0174,0.25
U0108,U0175,0.111
U0108,U0176,0.111
U0108,U0177,0.111
U0108,U0178,0.111
U0108,U0179,0.111
U0108,U0180,0.111
U0108,U0181,0.111
U0108,U0182,0.0
U0108,U0183,0.111
U0108,U0184,0.111
U0108,U0185,0.0
U0108,U0186,0.111
U0108,U0187,0.25
U0108,U0188,0.111
U0108,U0189,0.0
U0108,U0190,0.25
U0108,U0191,0.111
U0108,U0192,0.25
U0108,U0193,0.429
U0108,U0194,0.111
U0108,U0195,0.0
U0108,U0196,0.111
U0108,U0197,0.111
U0108,U0198,0.0
U0108,U0199,0.0
U0108,U0200,0.111
U0109,U0110,0.429
U0109,U0111,0.111
U0109,U0112,0.25
U0109,U0113,0.25
U0109,U0114,0.429
U0109,U0115,0.0
U0109,U0116,0.111
U0109,U0117,0.0
U0109,U0118,0.25
U0109,U0119,0.111
U0109,U0120,0.111
U0109,U0121,0.429
U0109,U0122,0.429
U0109,U0123,0.0
U0109,U0124,0.25
U0109,U0125,0.111
U0109,U0126,0.25
U0109,U0127,0.111
U0109,U0128,0.0
U0109,U0129,0.111
U0109,U0130,0.25
U0109,U0131,0.0
U0109,U0132,0.111
U0109,U0133,0.111
U0109,U0134,0.429
U0109,U0135,0.25
U0109,U0136,0.25
U0109,U0137,0.25
U0109,U0138,0.25
U0109,U0139,0.25
U0109,U0140,0.111
U0109,U0141,0.111
U0109,U0142,0.111
U0109,U0143,0.111
U0109,U0144,0.111
U0109,U0145,0.111
U0109,U0146,0.111
U0109,U0147,0.111
U0109,U0148,0.429
U0109,U0149,0.0
U0109,U0150,0.25
U0109,U0151,0.111
U0109,U0152,0.111
U0109,U0153,0.429
U0109,U0154,0.25
U0109,U0155,0.111
U0109,U0156,0.111
U0109,U0157,0.25
U0109,U0158,0.111
U0109,U0159,0.429
U0109,U0160,0.25
U0109,U0161,0.111
U0109,U0162,0.111
U0109,U0163,0.111
U0109,U0164,0.0
U0109,U0165,0.111
U0109,U0166,0.25
U0109,U0167,0.111
U0109,U0168,0.111
U0109,U0169,0.25
U0109,U0170,0.111
U0109,U0171,0.0
U0109,U0172,0.111
U0109,U0173,0.25
U0109,U0174,0.25
U0109,U0175,0.111
U0109,U0176,0.0
U0109,U0177,0.0
U0109,U0178,0.0
U0109,U0179,0.25
U0109,U0180,0.25
U0109,U0181,0.429
U0109,U0182,0.111
U0109,U0183,0.25
U0109,U0184,0.25
U0109,U0185,0.25
U0109,U0186,0.111
U0109,U0187,0.111
U0109,U0188,0.429
U0109,U0189,0.25
U0109,U0190,0.111
U0109,U0191,0.25
U0109,U0192,0.0
U0109,U0193,0.0
U0109,U0194,0.111
U0109,U0195,0.111
U0109,U0196,0.111
U0109,U0197,0.25
U0109,U0198,0.25
U0109,U0199,0.111
U0109,U0200,0.25
U0110,U0111,0.0
U0110,U0112,0.111
U0110,U0113,0.111
U0110,U0114,0.111
U0110,U0115,0.0
U0110,U0116,0.25
U0110,U0117,0.0
U0110,U0118,0.111
U0110,U0119,0.111
U0110,U0120,0.0
U0110,U0121,0.25
U0110,U0122,0.25
U0110,U0123,0.0
U0110,U0124,0.111
U0110,U0125,0.111
U0110,U0126,0.111
U0110,U0127,0.0
U0110,U0128,0.111
U0110,U0129,0.429
U0110,U0130,0.111
U0110,U0131,0.0
U0110,U0132,0.25
U0110,U0133,0.111
U0110,U0134,0.667
U0110,U0135,0.25
U0110,U0136,0.25
U0110,U0137,0.429
U0110,U0138,0.25
U0110,U0139,0.25
U0110,U0140,0.111
U0110,U0141,0.25
U0110,U0142,0.25
U0110,U0143,0.111
U0110,U0144,0.111
U0110,U0145,0.25
U0110,U0146,0.0
U0110,U0147,0.25
U0110,U0148,0.25
U0110,U0149,0.0
U0110,U0150,0.111
U0110,U0151,0.111
U0110,U0152,0.111
U0110,U0153,0.25
U0110,U0154,0.111
U0110,U0155,0.111
U0110,U0156,0.0
U0110,U0157,0.25
U0110,U0158,0.111
U0110,U0159,0.667
U0110,U0160,0.25
U0110,U0161,0.111
U0110,U0162,0.0
U0110,U0163,0.111
U0110,U0164,0.0
U0110,U0165,0.0
U0110,U0166,0.111
U0110,U0167,0.111
U0110,U0168,0.111
U0110,U0169,0.429
U0110,U0170,0.25
U0110,U0171,0.0
U0110,U0172,0.111
U0110,U0173,0.429
U0110,U0174,0.25
U0110,U0175,0.0
U0110,U0176,0.0
U0110,U0177,0.111
U0110,U0178,0.111
U0110,U0179,0.111
U0110,U0180,0.25
U0110,U0181,0.25
U0110,U0182,0.429
U0110,U0183,0.25
U0110,U0184,0.25
U0110,U0185,0.429
U0110,U0186,0.111
U0110,U0187,0.111
U0110,U0188,0.111
U0110,U0189,0.111
U0110,U0190,0.25
U0110,U0191,0.25
U0110,U0192,0.111
U0110,U0193,0.111
U0110,U0194,0.25
U0110,U0195,0.111
U0110,U0196,0.111
U0110,U0197,0.111
U0110,U0198,0.111
U0110,U0199,0.25
U0110,U0200,0.25
U0111,U0112,0.25
U0111,U0113,0.429
U0111,U0114,0.111
U0111,U0115,0.25
U0111,U0116,0.0
U0111,U0117,0.429
U0111,U0118,0.0
U0111,U0119,0.111
U0111,U0120,0.111
U0111,U0121,0.25
U0111,U0122,0.25
U0111,U0123,0.111
U0111,U0124,0.0
U0111,U0125,0.111
U0111,U0126,0.111
U0111,U0127,0.25
U0111,U0128,0.429
U0111,U0129,0.111
U0111,U0130,0.429
U0111,U0131,0.0
U0111,U0132,0.25
U0111,U0133,0.111
U0111,U0134,0.0
U0111,U0135,0.111
U0111,U0136,0.111
U0111,U0137,0.111
U0111,U0138,0.0
U0111,U0139,0.0
U0111,U0140,0.111
U0111,U0141,0.111
U0111,U0142,0.0
U0111,U0143,0.25
U0111,U0144,0.0
U0111,U0145,0.0
U0111,U0146,0.111
U0111,U0147,0.0
U0111,U0148,0.111
U0111,U0149,0.111
U0111,U0150,0.0
U0111,U0151,0.25
U0111,U0152,0.111
U0111,U0153,0.0
U0111,U0154,0.25
U0111,U0155,0.25
U0111,U0156,0.0
U0111,U0157,0.25
U0111,U0158,0.111
U0111,U0159,0.0
U0111,U0160,0.0
U0111,U0161,0.111
U0111,U0162,0.25
U0111,U0163,0.111
U0111,U0164,0.25
U0111,U0165,0.25
U0111,U0166,0.25
U0111,U0167,0.111
U0111,U0168,0.111
U0111,U0169,0.111
U0111,U0170,0.111
U0111,U0171,0.25
U0111,U0172,0.25
U0111,U0173,0.0
U0111,U0174,0.111
U0111,U0175,0.429
U0111,U0176,0.0
U0111,U0177,0.111
U0111,U0178,0.25
U0111,U0179,0.111
U0111,U0180,0.111
U0111,U0181,0.111
U0111,U0182,0.111
U0111,U0183,0.111
U0111,U0184,0.0
U0111,U0185,0.111
U0111,U0186,0.111
U0111,U0187,0.25
U0111,U0188,0.25
U0111,U0189,0.25
U0111,U0190,0.0
U0111,U0191,0.0
U0111,U0192,0.25
U0111,U0193,0.25
U0111,U0194,0.111
U0111,U0195,0.25
U0111,U0196,0.111
U0111,U0197,0.0
U0111,U0198,0.25
U0111,U0199,0.111
U0111,U0200,0.111
U0112,U0113,0.25
U0112,U0114,0.25
U0112,U0115,0.111
U0112,U0116,0.111
U0112,U0117,0.111
U0112,U0118,0.111
U0112,U0119,0.111
U0112,U0120,0.111
U0112,U0121,0.111
U0112,U0122,0.25
U0112,U0123,0.111
U0112,U0124,0.111
U0112,U0125,0.111
U0112,U0126,0.25
U0112,U0127,0.0
U0112,U0128,0.25
U0112,U0129,0.111
U0112,U0130,0.25
U0112,U0131,0.111
U0112,U0132,0.25
U0112,U0133,0.0
U0112,U0134,0.25
U0112,U0135,0.111
U0112,U0136,0.25
U0112,U0137,0.111
U0112,U0138,0.111
U0112,U0139,0.111
U0112,U0140,0.111
U0112,U0141,0.111
U0112,U0142,0.0
U0112,U0143,0.111
U0112,U0144,0.111
U0112,U0145,0.25
U0112,U0146,0.25
U0112,U0147,0.0
U0112,U0148,0.429
U0112,U0149,0.111
U0112,U0150,0.111
U0112,U0151,0.111
U0112,U0152,0.111
U0112,U0153,0.111
U0112,U0154,0.111
U0112,U0155,0.429
U0112,U0156,0.0
U0112,U0157,0.111
U0112,U0158,0.111
U0112,U0159,0.25
U0112,U0160,0.0
U0112,U0161,0.0
U0112,U0162,0.25
U0112,U0163,0.111
U0112,U0164,0.111
U0112,U0165,0.429
U0112,U0166,0.25
U0112,U0167,0.429
U0112,U0168,0.111
U0112,U0169,0.25
U0112,U0170,0.0
U0112,U0171,0.111
U0112,U0172,0.0
U0112,U0173,0.111
U0112,U0174,0.429
U0112,U0175,0.25
U0112,U0176,0.111
U0112,U0177,0.111
U0112,U0178,0.111
U0112,U0179,0.429
U0112,U0180,0.0
U0112,U0181,0.111
U0112,U0182,0.111
U0112,U0183,0.0
U0112,U0184,0.111
U0112,U0185,0.25
U0112,U0186,0.25
U0112,U0187,0.25
U0112,U0188,0.111
U0112,U0189,0.429
U0112,U0190,0.111
U0112,U0191,0.111
U0112,U0192,0.111
U0112,U0193,0.111
U0112,U0194,0.111
U0112,U0195,0.111
U0112,U0196,0.111
U0112,U0197,0.25
U0112,U0198,0.111
U0112,U0199,0.111
U0112,U0200,0.111
U0113,U0114,0.25
U0113,U0115,0.25
U0113,U0116,0.111
U0113,U0117,0.429
U0113,U0118,0.111
U0113,U0119,0.111
U0113,U0120,0.0
U0113,U0121,0.25
U0113,U0122,0.25
U0113,U0123,0.25
U0113,U0124,0.111
U0113,U0125,0.111
U0113,U0126,0.111
U0113,U0127,0.111
U0113,U0128,0.25
U0113,U0129,0.111
U0113,U0130,0.111
U0113,U0131,0.111
U0113,U0132,0.25
U0113,U0133,0.25
U0113,U0134,0.111
U0113,U0135,0.25
U0113,U0136,0.111
U0113,U0137,0.0
U0113,U0138,0.0
U0113,U0139,0.111
U0113,U0140,0.111
U0113,U0141,0.111
U0113,U0142,0.0
U0113,U0143,0.25
U0113,U0144,0.0
U0113,U0145,0.0
U0113,U0146,0.25
U0113,U0147,0.0
U0113,U0148,0.25
U0113,U0149,0.25
U0113,U0150,0.111
U0113,U0151,0.25
U0113,U0152,0.111
U0113,U0153,0.111
U0113,U0154,0.429
U0113,U0155,0.25
U0113,U0156,0.111
U0113,U0157,0.25
U0113,U0158,0.25
U0113,U0159,0.111
U0113,U0160,0.0
U0113,U0161,0.111
U0113,U0162,0.429
U0113,U0163,0.25
U0113,U0164,0.111
U0113,U0165,0.25
U0113,U0166,0.25
U0113,U0167,0.111
U0113,U0168,0.111
U0113,U0169,0.111
U0113,U0170,0.0
U0113,U0171,0.25
U0113,U0172,0.111
U0113,U0173,0.111
U0113,U0174,0.111
U0113,U0175,0.25
U0113,U0176,0.0
U0113,U0177,0.0
U0113,U0178,0.25
U0113,U0179,0.25
U0113,U0180,0.0
U0113,U0181,0.111
U0113,U0182,0.111
U0113,U0183,0.0
U0113,U0184,0.0
U0113,U0185,0.25
U0113,U0186,0.111
U0113,U0187,0.25
U0113,U0188,0.429
U0113,U0189,0.25
U0113,U0190,0.0
U0113,U0191,0.111
U0113,U0192,0.111
U0113,U0193,0.25
U0113,U0194,0.25
U0113,U0195,0.0
U0113,U0196,0.111
U0113,U0197,0.0
U0113,U0198,0.25
U0113,U0199,0.25
U0113,U0200,0.111
U0114,U0115,0.0
U0114,U0116,0.0
U0114,U0117,0.0
U0114,U0118,0.667
U0114,U0119,0.111
U0114,U0120,0.25
U0114,U0121,0.25
U0114,U0122,0.25
U0114,U0123,0.0
U0114,U0124,0.111
U0114,U0125,0.111
U0114,U0126,0.111
U0114,U0127,0.111
U0114,U0128,0.0
U0114,U0129,0.0
U0114,U0130,0.111
U0114,U0131,0.0
U0114,U0132,0.0
U0114,U0133,0.111
U0114,U0134,0.25
U0114,U0135,0.25
U0114,U0136,0.111
U0114,U0137,0.111
U0114,U0138,0.111
U0114,U0139,0.25
U0114,U0140,0.111
U0114,U0141,0.111
U0114,U0142,0.0
U0114,U0143,0.111
U0114,U0144,0.25
U0114,U0145,0.25
U0114,U0146,0.25
U0114,U0147,0.111
U0114,U0148,0.25
U0114,U0149,0.111
U0114,U0150,0.429
U0114,U0151,0.111
U0114,U0152,0.25
U0114,U0153,0.111
U0114,U0154,0.25
U0114,U0155,0.111
U0114,U0156,0.25
U0114,U0157,0.429
U0114,U0158,0.25
U0114,U0159,0.25
U0114,U0160,0.111
U0114,U0161,0.111
U0114,U0162,0.25
U0114,U0163,0.111
U0114,U0164,0.0
U0114,U0165,0.25
U0114,U0166,0.429
U0114,U0167,0.111
U0114,U0168,0.111
U0114,U0169,0.111
U0114,U0170,0.0
U0114,U0171,0.0
U0114,U0172,0.111
U0114,U0173,0.111
U0114,U0174,0.111
U0114,U0175,0.111
U0114,U0176,0.111
U0114,U0177,0.111
U0114,U0178,0.111
U0114,U0179,0.25
U0114,U0180,0.111
U0114,U0181,0.429
U0114,U0182,0.0
U0114,U0183,0.25
U0114,U0184,0.25
U0114,U0185,0.0
U0114,U0186,0.111
U0114,U0187,0.0
U0114,U0188,0.429
U0114,U0189,0.429
U0114,U0190,0.111
U0114,U0191,0.111
U0114,U0192,0.111
U0114,U0193,0.111
U0114,U0194,0.111
U0114,U0195,0.0
U0114,U0196,0.429
U0114,U0197,0.429
U0114,U0198,0.25
U0114,U0199,0.111
U0114,U0200,0.25
U0115,U0116,0.111
U0115,U0117,0.667
U0115,U0118,0.0
U0115,U0119,0.111
U0115,U0120,0.111
U0115,U0121,0.111
U0115,U0122,0.0
U0115,U0123,0.25
U0115,U0124,0.111
U0115,U0125,0.25
U0115,U0126,0.111
U0115,U0127,0.111
U0115,U0128,0.111
U0115,U0129,0.111
U0115,U0130,0.25
U0115,U0131,0.429
U0115,U0132,0.25
U0115,U0133,0.111
U0115,U0134,0.0
U0115,U0135,0.25
U0115,U0136,0.0
U0115,U0137,0.0
U0115,U0138,0.111
U0115,U0139,0.0
U0115,U0140,0.25
U0115,U0141,0.111
U0115,U0142,0.25
U0115,U0143,0.25
U0115,U0144,0.111
U0115,U0145,0.0
U0115,U0146,0.111
U0115,U0147,0.111
U0115,U0148,0.0
U0115,U0149,0.111
U0115,U0150,0.111
U0115,U0151,0.111
U0115,U0152,0.0
U0115,U0153,0.111
U0115,U0154,0.25
U0115,U0155,0.25
U0115,U0156,0.25
U0115,U0157,0.0
U0115,U0158,0.25
U0115,U0159,0.0
U0115,U0160,0.0
U0115,U0161,0.111
U0115,U0162,0.111
U0115,U0163,0.429
U0115,U0164,0.0
U0115,U0165,0.0
U0115,U0166,0.111
U0115,U0167,0.111
U0115,U0168,0.25
U0115,U0169,0.111
U0115,U0170,0.111
U0115,U0171,0.667
U0115,U0172,0.111
U0115,U0173,0.111
U0115,U0174,0.0
U0115,U0175,0.429
U0115,U0176,0.25
U0115,U0177,0.25
U0115,U0178,0.25
U0115,U0179,0.111
U0115,U0180,0.111
U0115,U0181,0.0
U0115,U0182,0.25
U0115,U0183,0.111
U0115,U0184,0.111
U0115,U0185,0.25
U0115,U0186,0.25
U0115,U0187,0.25
U0115,U0188,0.0
U0115,U0189,0.111
U0115,U0190,0.0
U0115,U0191,0.111
U0115,U0192,0.111
U0115,U0193,0.111
U0115,U0194,0.25
U0115,U0195,0.429
U0115,U0196,0.111
U0115,U0197,0.111
U0115,U0198,0.25
U0115,U0199,0.25
U0115,U0200,0.111
U0116,U0117,0.111
U0116,U0118,0.0
U0116,U0119,0.25
U0116,U0120,0.111
U0116,U0121,0.0
U0116,U0122,0.111
U0116,U0123,0.25
U0116,U0124,0.429
U0116,U0125,0.111
U0116,U0126,0.0
U0116,U0127,0.0
U0116,U0128,0.111
U0116,U0129,0.25
U0116,U0130,0.0
U0116,U0131,0.25
U0116,U0132,0.0
U0116,U0133,0.429
U0116,U0134,0.111
U0116,U0135,0.111
U0116,U0136,0.0
U0116,U0137,0.25
U0116,U0138,0.111
U0116,U0139,0.0
U0116,U0140,0.0
U0116,U0141,0.25
U0116,U0142,0.25
U0116,U0143,0.0
U0116,U0144,0.111
U0116,U0145,0.0
U0116,U0146,0.25
U0116,U0147,0.25
U0116,U0148,0.111
U0116,U0149,0.25
U0116,U0150,0.0
U0116,U0151,0.111
U0116,U0152,0.111
U0116,U0153,0.25
U0116,U0154,0.111
U0116,U0155,0.0
U0116,U0156,0.111
U0116,U0157,0.111
U0116,U0158,0.0
U0116,U0159,0.25
U0116,U0160,0.429
U0116,U0161,0.0
U0116,U0162,0.111
U0116,U0163,0.111
U0116,U0164,0.25
U0116,U0165,0.111
U0116,U0166,0.0
U0116,U0167,0.0
U0116,U0168,0.25
U0116,U0169,0.25
U0116,U0170,0.25
U0116,U0171,0.111
U0116,U0172,0.0
U0116,U0173,0.111
U0116,U0174,0.429
U0116,U0175,0.111
U0116,U0176,0.111
U0116,U0177,0.111
U0116,U0178,0.111
U0116,U0179,0.429
U0116,U0180,0.111
U0116,U0181,0.25
U0116,U0182,0.25
U0116,U0183,0.111
U0116,U0184,0.111
U0116,U0185,0.429
U0116,U0186,0.25
U0116,U0187,0.111
U0116,U0188,0.0
U0116,U0189,0.0
U0116,U0190,0.429
U0116,U0191,0.25
U0116,U0192,0.111
U0116,U0193,0.0
U0116,U0194,0.429
U0116,U0195,0.0
U0116,U0196,0.0
U0116,U0197,0.0
U0116,U0198,0.0
U0116,U0199,0.25
U0116,U0200,0.25
U0117,U0118,0.0
U0117,U0119,0.25
U0117,U0120,0.0
U0117,U0121,0.25
U0117,U0122,0.0
U0117,U0123,0.429
U0117,U0124,0.111
U0117,U0125,0.25
U0117,U0126,0.0
U0117,U0127,0.25
U0117,U0128,0.25
U0117,U0129,0.111
U0117,U0130,0.111
U0117,U0131,0.25
U0117,U0132,0.25
U0117,U0133,0.25
U0117,U0134,0.0
U0117,U0135,0.111
U0117,U0136,0.0
U0117,U0137,0.0
U0117,U0138,0.111
U0117,U0139,0.0
U0117,U0140,0.111
U0117,U0141,0.111
U0117,U0142,0.111
U0117,U0143,0.111
U0117,U0144,0.0
U0117,U0145,0.0
U0117,U0146,0.111
U0117,U0147,0.0
U0117,U0148,0.0
U0117,U0149,0.25
U0117,U0150,0.0
U0117,U0151,0.25
U0117,U0152,0.0
U0117,U0153,0.111
U0117,U0154,0.25
U0117,U0155,0.25
U0117,U0156,0.25
U0117,U0157,0.0
U0117,U0158,0.25
U0117,U0159,0.0
U0117,U0160,0.0
U0117,U0161,0.25
U0117,U0162,0.25
U0117,U0163,0.25
U0117,U0164,0.111
U0117,U0165,0.111
U0117,U0166,0.111
U0117,U0167,0.111
U0117,U0168,0.25
U0117,U0169,0.111
U0117,U0170,0.111
U0117,U0171,0.429
U0117,U0172,0.25
U0117,U0173,0.111
U0117,U0174,0.0
U0117,U0175,0.429
U0117,U0176,0.111
U0117,U0177,0.25
U0117,U0178,0.429
U0117,U0179,0.111
U0117,U0180,0.111
U0117,U0181,0.0
U0117,U0182,0.25
U0117,U0183,0.111
U0117,U0184,0.111
U0117,U0185,0.25
U0117,U0186,0.25
U0117,U0187,0.429
U0117,U0188,0.111
U0117,U0189,0.111
U0117,U0190,0.0
U0117,U0191,0.111
U0117,U0192,0.25
U0117,U0193,0.25
U0117,U0194,0.25
U0117,U0195,0.25
U0117,U0196,0.0
U0117,U0197,0.0
U0117,U0198,0.25
U0117,U0199,0.111
U0117,U0200,0.111
U0118,U0119,0.111
U0118,U0120,0.25
U0118,U0121,0.25
U0118,U0122,0.111
U0118,U0123,0.111
U0118,U0124,0.25
U0118,U0125,0.111
U0118,U0126,0.111
U0118,U0127,0.25
U0118,U0128,0.0
U0118,U0129,0.111
U0118,U0130,0.0
U0118,U0131,0.111
U0118,U0132,0.0
U0118,U0133,0.111
U0118,U0134,0.25
U0118,U0135,0.25
U0118,U0136,0.111
U0118,U0137,0.111
U0118,U0138,0.25
U0118,U0139,0.429
U0118,U0140,0.111
U0118,U0141,0.0
U0118,U0142,0.0
U0118,U0143,0.25
U0118,U0144,0.25
U0118,U0145,0.25
U0118,U0146,0.111
U0118,U0147,0.111
U0118,U0148,0.25
U0118,U0149,0.111
U0118,U0150,0.429
U0118,U0151,0.111
U0118,U0152,0.429
U0118,U0153,0.25
U0118,U0154,0.25
U0118,U0155,0.111
U0118,U0156,0.25
U0118,U0157,0.25
U0118,U0158,0.429
U0118,U0159,0.25
U0118,U0160,0.25
U0118,U0161,0.111
U0118,U0162,0.25
U0118,U0163,0.111
U0118,U0164,0.111
U0118,U0165,0.111
U0118,U0166,0.25
U0118,U0167,0.25
U0118,U0168,0.111
U0118,U0169,0.111
U0118,U0170,0.0
U0118,U0171,0.0
U0118,U0172,0.25
U0118,U0173,0.111
U0118,U0174,0.0
U0118,U0175,0.0
U0118,U0176,0.111
U0118,U0177,0.111
U0118,U0178,0.111
U0118,U0179,0.111
U0118,U0180,0.25
U0118,U0181,0.25
U0118,U0182,0.0
U0118,U0183,0.25
U0118,U0184,0.25
U0118,U0185,0.0
U0118,U0186,0.111
U0118,U0187,0.0
U0118,U0188,0.25
U0118,U0189,0.25
